id,product,city,latitude,longitude,price
59980,Diesel,KAZI PLASIA,22.683,76.039,93.33
59981,Petrol,RATTAGARH KHEDA,23.143,75.223,108.04
59982,Diesel,RATTAGARH KHEDA,23.143,75.223,93.42
59983,Petrol,KHALBUJURG,22.14,75.446,108.85
59984,Diesel,KHALBUJURG,22.14,75.446,94.17
59985,Petrol,JABALPUR,23.516,79.896,108.31
59986,Diesel,JABALPUR,23.516,79.896,93.68
59987,Petrol,SITAPUR,24.56,81.776,111.12
59988,Diesel,SITAPUR,24.56,81.776,96.25
59989,Petrol,SHIVPURI,25.065,78.233,109.68
59990,Diesel,SHIVPURI,25.065,78.233,94.91
59991,Petrol,BHIND,26.38,78.626,108.35
59992,Diesel,BHIND,26.38,78.626,93.69
59993,Petrol,DATIA,26.057,78.789,109.03
59994,Diesel,DATIA,26.057,78.789,94.32
59995,Petrol,AHIRKHEDA,21.979,75.862,108.92
59996,Diesel,AHIRKHEDA,21.979,75.862,94.24
59997,Petrol,DIWAL,21.635,76.139,109.3
59998,Diesel,DIWAL,21.635,76.139,94.59
59999,Petrol,DHOSWAS,23.433,75.066,107.84
60000,Diesel,DHOSWAS,23.433,75.066,93.23
60001,Petrol,TIRLA,22.581,75.247,108.83
60002,Diesel,TIRLA,22.581,75.247,94.15
60003,Petrol,VIDISHA,23.532,77.834,108.44
60004,Diesel,VIDISHA,23.532,77.834,93.76
60005,Petrol,DHAR,22.597,75.325,108.83
60006,Diesel,DHAR,22.597,75.325,94.14
60007,Petrol,BARBATI,22.776,79.73,108.36
60008,Diesel,BARBATI,22.776,79.73,93.72
60009,Petrol,MURRA,21.811,79.053,110.25
60010,Diesel,MURRA,21.811,79.053,95.44
60011,Petrol,HARDA,22.228,76.95,108.65
60012,Diesel,HARDA,22.228,76.95,93.98
60013,Petrol,SEHORE,23.152,77.053,107.76
60014,Diesel,SEHORE,23.152,77.053,93.15
60015,Petrol,BETUL,21.594,77.71,108.95
60016,Diesel,BETUL,21.594,77.71,94.25
60017,Petrol,TIKAMGARH,24.806,78.953,108.78
60018,Diesel,TIKAMGARH,24.806,78.953,94.07
60019,Petrol,SHIVPURI,24.981,78.108,109.91
60020,Diesel,SHIVPURI,24.981,78.108,95.13
60021,Petrol,ASHOK NAGAR,24.891,77.788,108.49
60022,Diesel,ASHOK NAGAR,24.891,77.788,93.81
60023,Petrol,HOSHANGABAD,22.474,77.483,107.86
60024,Diesel,HOSHANGABAD,22.474,77.483,93.25
60025,Petrol,HOSHANGABAD,22.751,77.733,107.72
60026,Diesel,HOSHANGABAD,22.751,77.733,93.12
60027,Petrol,DAMOH,23.827,79.444,108.52
60028,Diesel,DAMOH,23.827,79.444,93.84
60029,Petrol,BRAHAMPURI,24.697,75.087,109.48
60030,Diesel,BRAHAMPURI,24.697,75.087,94.74
60031,Petrol,SAGAR,23.412,78.661,108.29
60032,Diesel,SAGAR,23.412,78.661,93.63
60033,Petrol,UMARBAN KALAN,22.31,75.263,109.45
60034,Diesel,UMARBAN KALAN,22.31,75.263,94.72
60035,Petrol,KATNI,23.787,80.352,109.01
60036,Diesel,KATNI,23.787,80.352,94.31
60037,Petrol,BADOD,23.77,75.81,109.01
60038,Diesel,BADOD,23.77,75.81,94.32
60039,Petrol,ANLI,22.482,75.417,108.66
60040,Diesel,ANLI,22.482,75.417,94
60041,Petrol,HINOTI SADAK,23.501,77.405,107.77
60042,Diesel,HINOTI SADAK,23.501,77.405,93.16
60043,Petrol,NIMAN,23.57,75.13,107.98
60044,Diesel,NIMAN,23.57,75.13,93.37
60045,Petrol,HATOD,22.803,75.72,107.95
60046,Diesel,HATOD,22.803,75.72,93.35
60047,Petrol,DIPNAKHERA,24.225,77.82,107.95
60048,Diesel,DIPNAKHERA,24.225,77.82,93.31
60049,Petrol,SATNA,24.447,81.227,110.21
60050,Diesel,SATNA,24.447,81.227,95.41
60051,Petrol,DHODHAR,23.762,75.106,108.22
60052,Diesel,DHODHAR,23.762,75.106,93.58
60053,Petrol,BALAGHAT,21.798,80.103,110.19
60054,Diesel,BALAGHAT,21.798,80.103,95.39
60055,Petrol,KHARGONE,21.83,75.627,109.4
60056,Diesel,KHARGONE,21.83,75.627,94.68
60057,Petrol,SEHORE,23.188,77.057,107.72
60058,Diesel,SEHORE,23.188,77.057,93.11
60059,Petrol,MANDLA,22.617,80.528,109.06
60060,Diesel,MANDLA,22.617,80.528,94.36
60061,Petrol,SINGHANA,22.197,74.96,109.38
60062,Diesel,SINGHANA,22.197,74.96,94.66
60063,Petrol,SATNA,24.579,80.822,110.17
60064,Diesel,SATNA,24.579,80.822,95.38
60065,Petrol,DHANI,22.281,75.493,108.66
60066,Diesel,DHANI,22.281,75.493,94
60067,Petrol,GWALIOR,26.153,78.186,107.89
60068,Diesel,GWALIOR,26.153,78.186,93.27
60069,Petrol,TAMIA,22.346,78.685,109.35
60070,Diesel,TAMIA,22.346,78.685,94.61
60071,Petrol,JABALPUR,23.212,80.475,108.57
60072,Diesel,JABALPUR,23.212,80.475,93.92
60073,Petrol,HASALPUR,21.925,78.101,108.88
60074,Diesel,HASALPUR,21.925,78.101,94.18
60075,Petrol,KAJLAS,23.053,76.484,108.48
60076,Diesel,KAJLAS,23.053,76.484,93.84
60077,Petrol,Dhamjpura,21.737,77.155,109.45
60078,Diesel,Dhamjpura,21.737,77.155,94.7
60079,Petrol,DEPALPUR,22.845,75.539,108.25
60080,Diesel,DEPALPUR,22.845,75.539,93.62
60081,Petrol,ROSADMAL,22.182,76.788,110.09
60082,Diesel,ROSADMAL,22.182,76.788,95.3
60083,Petrol,JATALAPUR,21.544,78.433,109.47
60084,Diesel,JATALAPUR,21.544,78.433,94.72
60085,Petrol,BALAGHAT,21.668,80.098,110.51
60086,Diesel,BALAGHAT,21.668,80.098,95.69
60087,Petrol,HAKIMPUR,23.025,76.636,108.16
60088,Diesel,HAKIMPUR,23.025,76.636,93.52
60089,Petrol,RICHADIYA,22.96,76.718,108.18
60090,Diesel,RICHADIYA,22.96,76.718,93.53
60091,Petrol,SHANKARPUR,26.461,78.285,107.95
60092,Diesel,SHANKARPUR,26.461,78.285,93.33
60093,Petrol,JABALPUR,23.501,80.037,108.37
60094,Diesel,JABALPUR,23.501,80.037,93.73
60095,Petrol,SEONI,22.213,79.744,109.17
60096,Diesel,SEONI,22.213,79.744,94.47
60097,Petrol,MOHANKOT,22.919,74.764,108.5
60098,Diesel,MOHANKOT,22.919,74.764,93.84
60099,Petrol,UKAWATA,23.542,76.44,108.77
60100,Diesel,UKAWATA,23.542,76.44,94.1
60101,Petrol,CHHINDWARA,21.586,78.547,109.46
60102,Diesel,CHHINDWARA,21.586,78.547,94.72
60103,Petrol,INDORE,22.691,75.854,107.97
60104,Diesel,INDORE,22.691,75.854,93.37
60105,Petrol,CHANDANA,22.961,75.991,107.9
60106,Diesel,CHANDANA,22.961,75.991,93.31
60107,Petrol,CHARNAL,23.534,77.165,107.93
60108,Diesel,CHARNAL,23.534,77.165,93.3
60109,Petrol,BAMULIA,23.115,77.122,107.76
60110,Diesel,BAMULIA,23.115,77.122,93.15
60111,Petrol,DHABLA,23.138,77.19,107.68
60112,Diesel,DHABLA,23.138,77.19,93.08
60113,Petrol,ABAGAON KHURD,22.398,77.121,108.48
60114,Diesel,ABAGAON KHURD,22.398,77.121,93.82
60115,Petrol,CHOPNA,22.228,78.052,108.25
60116,Diesel,CHOPNA,22.228,78.052,93.6
60117,Petrol,BAHADURPURA,23.024,76.686,108.16
60118,Diesel,BAHADURPURA,23.024,76.686,93.52
60119,Petrol,JAMNER,24.195,77.203,108.64
60120,Diesel,JAMNER,24.195,77.203,93.94
60121,Petrol,SAGAR,24.205,78.19,107.44
60122,Diesel,SAGAR,24.205,78.19,92.84
60123,Petrol,GURIKHA,26.389,78.307,107.86
60124,Diesel,GURIKHA,26.389,78.307,93.25
60125,Petrol,UPARWADA,23.592,75.049,108
60126,Diesel,UPARWADA,23.592,75.049,93.38
60127,Petrol,SARDOD,23.865,75.096,108.29
60128,Diesel,SARDOD,23.865,75.096,93.65
60129,Petrol,TIRLA,22.634,74.848,109.06
60130,Diesel,TIRLA,22.634,74.848,94.35
60131,Petrol,BURUTKHEDA,22.675,76.721,108.8
60132,Diesel,BURUTKHEDA,22.675,76.721,94.13
60133,Petrol,MULTHAN,21.701,75.675,109.59
60134,Diesel,MULTHAN,21.701,75.675,94.85
60135,Petrol,CHHINDWARA,22.014,78.984,109.97
60136,Diesel,CHHINDWARA,22.014,78.984,95.18
60137,Petrol,MAMATKHEDA,23.664,75.089,108.06
60138,Diesel,MAMATKHEDA,23.664,75.089,93.44
60139,Petrol,SIDHI,24.372,81.776,109.27
60140,Diesel,SIDHI,24.372,81.776,94.58
60141,Petrol,SATNA,24.488,80.971,110.07
60142,Diesel,SATNA,24.488,80.971,95.29
60143,Petrol,NARSINGHPUR,22.99,78.53,108.97
60144,Diesel,NARSINGHPUR,22.99,78.53,94.27
60145,Petrol,SATNA,24.571,80.91,110.17
60146,Diesel,SATNA,24.571,80.91,95.38
60147,Petrol,GUJRANA,26.363,77.613,108.37
60148,Diesel,GUJRANA,26.363,77.613,93.71
60149,Petrol,DAMOH,23.548,79.781,108.24
60150,Diesel,DAMOH,23.548,79.781,93.62
60151,Petrol,SAGAR,23.737,78.874,107.98
60152,Diesel,SAGAR,23.737,78.874,93.35
60153,Petrol,KATNI,23.885,80.559,109.2
60154,Diesel,KATNI,23.885,80.559,94.5
60155,Petrol,SAGAR,23.833,78.765,107.59
60156,Diesel,SAGAR,23.833,78.765,92.99
60157,Petrol,KHACHROD,23.407,75.289,107.85
60158,Diesel,KHACHROD,23.407,75.289,93.25
60159,Petrol,TIKODA,23.303,77.995,108.31
60160,Diesel,TIKODA,23.303,77.995,93.66
60161,Petrol,AMAJHIR,23.112,77.039,107.76
60162,Diesel,AMAJHIR,23.112,77.039,93.15
60163,Petrol,BHOPAL,23.219,77.482,107.96
60164,Diesel,BHOPAL,23.219,77.482,93.33
60165,Petrol,PANNA,24.609,80.373,110.14
60166,Diesel,PANNA,24.609,80.373,95.32
60167,Petrol,INDORE,22.685,75.855,107.97
60168,Diesel,INDORE,22.685,75.855,93.37
60169,Petrol,SADIPURA,22.768,76.26,108.37
60170,Diesel,SADIPURA,22.768,76.26,93.74
60171,Petrol,NAPLAKHEDI,23.161,77.001,107.82
60172,Diesel,NAPLAKHEDI,23.161,77.001,93.2
60173,Petrol,BHOPAL,23.182,77.492,107.96
60174,Diesel,BHOPAL,23.182,77.492,93.33
60175,Petrol,CHHINDWARA,22.303,79.159,109.11
60176,Diesel,CHHINDWARA,22.303,79.159,94.41
60177,Petrol,SATNA,24.576,80.812,110
60178,Diesel,SATNA,24.576,80.812,95.23
60179,Petrol,BHAUNPURA,26.626,78.953,108.63
60180,Diesel,BHAUNPURA,26.626,78.953,93.95
60181,Petrol,RAMNAGAR,24.189,77.708,108.03
60182,Diesel,RAMNAGAR,24.189,77.708,93.38
60183,Petrol,KATNI,23.865,80.382,109.01
60184,Diesel,KATNI,23.865,80.382,94.31
60185,Petrol,BORDA,23.116,77.721,108.2
60186,Diesel,BORDA,23.116,77.721,93.55
60187,Petrol,JAKHARA,26.237,78.461,108.09
60188,Diesel,JAKHARA,26.237,78.461,93.45
60189,Petrol,MURAWAR,23.114,76.56,108.38
60190,Diesel,MURAWAR,23.114,76.56,93.72
60191,Petrol,RATANBARRI,24.196,77.549,108.14
60192,Diesel,RATANBARRI,24.196,77.549,93.48
60193,Petrol,KHANDWA,21.631,76.59,109.61
60194,Diesel,KHANDWA,21.631,76.59,94.87
60195,Petrol,BALAGHAT,21.611,80.353,110.54
60196,Diesel,BALAGHAT,21.611,80.353,95.72
60197,Petrol,KANWAN,22.86,75.247,108.52
60198,Diesel,KANWAN,22.86,75.247,93.86
60199,Petrol,KHANDIGARA,22.845,75.25,108.52
60200,Diesel,KHANDIGARA,22.845,75.25,93.86
60201,Petrol,NAYTA MUNDLA,22.671,75.917,107.89
60202,Diesel,NAYTA MUNDLA,22.671,75.917,93.29
60203,Petrol,SINGRAULI,24.252,82.505,108.32
60204,Diesel,SINGRAULI,24.252,82.505,93.71
60205,Petrol,CHHINDWARA,21.893,78.818,109.7
60206,Diesel,CHHINDWARA,21.893,78.818,94.93
60207,Petrol,SEONI,22.709,80.139,109.01
60208,Diesel,SEONI,22.709,80.139,94.32
60209,Petrol,LAMBELA,22.734,74.435,109.06
60210,Diesel,LAMBELA,22.734,74.435,94.35
60211,Petrol,BAWADAD,21.635,75.138,109.6
60212,Diesel,BAWADAD,21.635,75.138,94.86
60213,Petrol,DHAMANDA,23.095,76.912,107.91
60214,Diesel,DHAMANDA,23.095,76.912,93.29
60215,Petrol,SINGRAULI,24.281,82.584,108.15
60216,Diesel,SINGRAULI,24.281,82.584,93.55
60217,Petrol,BHAVATI,22.046,74.76,109.65
60218,Diesel,BHAVATI,22.046,74.76,94.91
60219,Petrol,KANADA,22.565,76.538,108.72
60220,Diesel,KANADA,22.565,76.538,94.05
60221,Petrol,KAMMA KHEDI,23.636,75.513,108.29
60222,Diesel,KAMMA KHEDI,23.636,75.513,93.65
60223,Petrol,DHOLANA,23.044,75.332,108.29
60224,Diesel,DHOLANA,23.044,75.332,93.65
60225,Petrol,KOTHDA,22.609,76.708,108.87
60226,Diesel,KOTHDA,22.609,76.708,94.19
60227,Petrol,NAVDAPANTH,22.695,75.765,107.97
60228,Diesel,NAVDAPANTH,22.695,75.765,93.37
60229,Petrol,SAGRANA,24.532,74.81,109.31
60230,Diesel,SAGRANA,24.532,74.81,94.58
60231,Petrol,BASANDRA,22.856,75.738,108.01
60232,Diesel,BASANDRA,22.856,75.738,93.4
60233,Petrol,DHARAMPURI,22.028,75.663,109.16
60234,Diesel,DHARAMPURI,22.028,75.663,94.46
60235,Petrol,PLSUD,21.833,74.97,109.62
60236,Diesel,PLSUD,21.833,74.97,94.88
60237,Petrol,DINGRODA,23.231,76.088,108.35
60238,Diesel,DINGRODA,23.231,76.088,93.72
60239,Petrol,JABALPUR,23.162,79.944,108.03
60240,Diesel,JABALPUR,23.162,79.944,93.42
60241,Petrol,SEONI,22.094,79.536,109.32
60242,Diesel,SEONI,22.094,79.536,94.6
60243,Petrol,BHOPAL,23.17,77.502,107.96
60244,Diesel,BHOPAL,23.17,77.502,93.33
60245,Petrol,CHHIPANER,22.546,77.179,108.42
60246,Diesel,CHHIPANER,22.546,77.179,93.76
60247,Petrol,BILGAON CHOUDAR,26.365,77.832,108.12
60248,Diesel,BILGAON CHOUDAR,26.365,77.832,93.49
60249,Petrol,VILL. JOGIDATA,24.054,76.96,108.79
60250,Diesel,VILL. JOGIDATA,24.054,76.96,94.09
60251,Petrol,SEMALPANIKADEEM,22.702,77.19,108.36
60252,Diesel,SEMALPANIKADEEM,22.702,77.19,93.71
60253,Petrol,PANNA,24.478,80.295,109.93
60254,Diesel,PANNA,24.478,80.295,95.13
60255,Petrol,HATHIKUMARA,23.865,76.861,108.57
60256,Diesel,HATHIKUMARA,23.865,76.861,93.89
60257,Petrol,SHEOPUR,25.679,76.702,110.31
60258,Diesel,SHEOPUR,25.679,76.702,95.49
60259,Petrol,KALIPITH,24.033,76.855,108.95
60260,Diesel,KALIPITH,24.033,76.855,94.24
60261,Petrol,BANGRASIA,23.133,77.535,107.98
60262,Diesel,BANGRASIA,23.133,77.535,93.35
60263,Petrol,SATNA,24.572,80.83,110
60264,Diesel,SATNA,24.572,80.83,95.23
60265,Petrol,NARSINGHPUR,22.892,78.706,109.09
60266,Diesel,NARSINGHPUR,22.892,78.706,94.37
60267,Petrol,KILA JOBAT,22.421,74.565,109.58
60268,Diesel,KILA JOBAT,22.421,74.565,94.83
60269,Petrol,ZIRNIYA,21.648,75.991,109.42
60270,Diesel,ZIRNIYA,21.648,75.991,94.7
60271,Petrol,JHAKNAWADA,22.804,74.899,108.65
60272,Diesel,JHAKNAWADA,22.804,74.899,93.98
60273,Petrol,MANDWI,23.78,75.224,108.28
60274,Diesel,MANDWI,23.78,75.224,93.63
60275,Petrol,KATNI,23.726,80.324,109.01
60276,Diesel,KATNI,23.726,80.324,94.31
60277,Petrol,NIPANIA,23.03,76.068,107.97
60278,Diesel,NIPANIA,23.03,76.068,93.37
60279,Petrol,SELDA,22.056,75.873,108.91
60280,Diesel,SELDA,22.056,75.873,94.22
60281,Petrol,JABALPUR,23.215,80.182,108.27
60282,Diesel,JABALPUR,23.215,80.182,93.64
60283,Petrol,BHOPAL,23.187,77.426,107.96
60284,Diesel,BHOPAL,23.187,77.426,93.33
60285,Petrol,HARDA,22.28,76.989,108.65
60286,Diesel,HARDA,22.28,76.989,93.98
60287,Petrol,BHOPAL,23.347,77.481,107.72
60288,Diesel,BHOPAL,23.347,77.481,93.11
60289,Petrol,GWALIOR,26.249,78.163,107.89
60290,Diesel,GWALIOR,26.249,78.163,93.27
60291,Petrol,GWALIOR,26.178,78.214,107.78
60292,Diesel,GWALIOR,26.178,78.214,93.17
60293,Petrol,JABALPUR,23.383,79.824,108.01
60294,Diesel,JABALPUR,23.383,79.824,93.4
60295,Petrol,NARSINGHPUR,22.905,79.378,108.1
60296,Diesel,NARSINGHPUR,22.905,79.378,93.48
60297,Petrol,CHHATARPUR,24.566,79.529,109.17
60298,Diesel,CHHATARPUR,24.566,79.529,94.44
60299,Petrol,SHIVPURI,25.373,78.005,109.49
60300,Diesel,SHIVPURI,25.373,78.005,94.73
60301,Petrol,BETUL,21.93,78.175,108.88
60302,Diesel,BETUL,21.93,78.175,94.18
60303,Petrol,KATORA,22.127,75.873,108.91
60304,Diesel,KATORA,22.127,75.873,94.22
60305,Petrol,PANJHARIYA,21.761,76.318,109.2
60306,Diesel,PANJHARIYA,21.761,76.318,94.49
60307,Petrol,DHODRAMAU,22.247,77.645,108.41
60308,Diesel,DHODRAMAU,22.247,77.645,93.75
60309,Petrol,GURARIYA,22.975,78.245,109.09
60310,Diesel,GURARIYA,22.975,78.245,94.36
60311,Petrol,PIPALYA,22.273,75.597,108.98
60312,Diesel,PIPALYA,22.273,75.597,94.29
60313,Petrol,GATLA,22.494,74.852,109.17
60314,Diesel,GATLA,22.494,74.852,94.45
60315,Petrol,SIRSOD,21.241,76.18,109.8
60316,Diesel,SIRSOD,21.241,76.18,95.04
60317,Petrol,NARWAL,23.745,76.009,108.92
60318,Diesel,NARWAL,23.745,76.009,94.24
60319,Petrol,DHARLI,23.499,76.417,108.73
60320,Diesel,DHARLI,23.499,76.417,94.06
60321,Petrol,KHETIA,21.674,74.587,110.19
60322,Diesel,KHETIA,21.674,74.587,95.4
60323,Petrol,RAISEN,23.455,77.647,107.97
60324,Diesel,RAISEN,23.455,77.647,93.34
60325,Petrol,BALAGHAT,21.68,79.805,109.98
60326,Diesel,BALAGHAT,21.68,79.805,95.2
60327,Petrol,SINGRAULI,24.003,82.493,108.18
60328,Diesel,SINGRAULI,24.003,82.493,93.58
60329,Petrol,CHANDARPURA,26.53,78.791,108.43
60330,Diesel,CHANDARPURA,26.53,78.791,93.77
60331,Petrol,CHIROL,26.347,78.632,108.35
60332,Diesel,CHIROL,26.347,78.632,93.69
60333,Petrol,BARDARI,22.617,75.644,108.24
60334,Diesel,BARDARI,22.617,75.644,93.61
60335,Petrol,MOHAMMADPUR TUM,23.107,76.058,108.14
60336,Diesel,MOHAMMADPUR TUM,23.107,76.058,93.53
60337,Petrol,BAIGAON,23.709,76.182,108.91
60338,Diesel,BAIGAON,23.709,76.182,94.22
60339,Petrol,GANDHWANI,22.337,74.999,109.4
60340,Diesel,GANDHWANI,22.337,74.999,94.66
60341,Petrol,ELASHKHEDI,23.178,76.393,108.44
60342,Diesel,ELASHKHEDI,23.178,76.393,93.8
60343,Petrol,PALWADA,22.804,75.32,108.55
60344,Diesel,PALWADA,22.804,75.32,93.89
60345,Petrol,DHASAD,22.382,76.698,109.05
60346,Diesel,DHASAD,22.382,76.698,94.36
60347,Petrol,PANSEMAL,21.661,74.703,110.06
60348,Diesel,PANSEMAL,21.661,74.703,95.28
60349,Petrol,BARGHAT,22.036,79.758,109.49
60350,Diesel,BARGHAT,22.036,79.758,94.76
60351,Petrol,UNCHAHARA,24.382,80.784,109.72
60352,Diesel,UNCHAHARA,24.382,80.784,94.97
60353,Petrol,NAGJHIRI,21.784,75.676,109.5
60354,Diesel,NAGJHIRI,21.784,75.676,94.76
60355,Petrol,BILPANK,23.231,75.161,107.92
60356,Diesel,BILPANK,23.231,75.161,93.31
60357,Petrol,KEOLARI,22.358,79.896,109.23
60358,Diesel,KEOLARI,22.358,79.896,94.52
60359,Petrol,ANUPPUR,23.196,81.663,110.64
60360,Diesel,ANUPPUR,23.196,81.663,95.81
60361,Petrol,PIPALBEY PUROHI,23.997,76.787,108.84
60362,Diesel,PIPALBEY PUROHI,23.997,76.787,94.14
60363,Petrol,CHHIDGAON,22.729,77.248,108.44
60364,Diesel,CHHIDGAON,22.729,77.248,93.79
60365,Petrol,DHARAMKUNDI,22.506,77.546,107.87
60366,Diesel,DHARAMKUNDI,22.506,77.546,93.26
60367,Petrol,PILIGHATA,24.649,77.524,108.54
60368,Diesel,PILIGHATA,24.649,77.524,93.84
60369,Petrol,RAMPUR,22.644,77.895,107.69
60370,Diesel,RAMPUR,22.644,77.895,93.09
60371,Petrol,MANGADPURA,26.538,78.789,108.43
60372,Diesel,MANGADPURA,26.538,78.789,93.77
60373,Petrol,MANDLA,22.839,80.239,108.52
60374,Diesel,MANDLA,22.839,80.239,93.87
60375,Petrol,GADARWARA,22.958,78.737,109.09
60376,Diesel,GADARWARA,22.958,78.737,94.37
60377,Petrol,PANNA,24.194,79.946,109.34
60378,Diesel,PANNA,24.194,79.946,94.62
60379,Petrol,BARRI,23.458,77.078,107.86
60380,Diesel,BARRI,23.458,77.078,93.25
60381,Petrol,PIPLON KALAN,23.632,75.885,108.84
60382,Diesel,PIPLON KALAN,23.632,75.885,94.17
60383,Petrol,KUKSHI,22.203,74.76,109.64
60384,Diesel,KUKSHI,22.203,74.76,94.89
60385,Petrol,TISGAON,22.72,75.307,108.7
60386,Diesel,TISGAON,22.72,75.307,94.02
60387,Petrol,PIPLIYAHADI,24.482,75.199,109.22
60388,Diesel,PIPLIYAHADI,24.482,75.199,94.5
60389,Petrol,SENDHWA,21.707,75.108,109.52
60390,Diesel,SENDHWA,21.707,75.108,94.78
60391,Petrol,HATTA,24.12,79.607,108.93
60392,Diesel,HATTA,24.12,79.607,94.22
60393,Petrol,KATNI,23.874,80.805,109.6
60394,Diesel,KATNI,23.874,80.805,94.85
60395,Petrol,SESAI SADAK,25.308,77.631,109.52
60396,Diesel,SESAI SADAK,25.308,77.631,94.77
60397,Petrol,SHAHDOL,23.255,81.36,110.23
60398,Diesel,SHAHDOL,23.255,81.36,95.44
60399,Petrol,SATNA,24.705,81.009,110.34
60400,Diesel,SATNA,24.705,81.009,95.54
60401,Petrol,MALWADA,22.101,74.926,109.76
60402,Diesel,MALWADA,22.101,74.926,94.99
60403,Petrol,KATNI,23.908,80.126,109.26
60404,Diesel,KATNI,23.908,80.126,94.54
60405,Petrol,UMRI KALAN,25.298,78.025,109.49
60406,Diesel,UMRI KALAN,25.298,78.025,94.73
60407,Petrol,JOGWADA,21.731,75.05,109.58
60408,Diesel,JOGWADA,21.731,75.05,94.84
60409,Petrol,NIMRANI,22.127,75.448,108.85
60410,Diesel,NIMRANI,22.127,75.448,94.17
60411,Petrol,MANDLA,22.521,80.202,109.12
60412,Diesel,MANDLA,22.521,80.202,94.42
60413,Petrol,SATNA,24.13,80.607,109.41
60414,Diesel,SATNA,24.13,80.607,94.69
60415,Petrol,MRAGPURA,26.585,78.656,108.4
60416,Diesel,MRAGPURA,26.585,78.656,93.74
60417,Petrol,SUMAWALI,26.376,77.934,107.82
60418,Diesel,SUMAWALI,26.376,77.934,93.21
60419,Petrol,SALSALAI,23.452,76.543,108.98
60420,Diesel,SALSALAI,23.452,76.543,94.29
60421,Petrol,LANGOTI,21.887,76.834,109.81
60422,Diesel,LANGOTI,21.887,76.834,95.05
60423,Petrol,MIYANPUR,24.701,77.586,108.56
60424,Diesel,MIYANPUR,24.701,77.586,93.86
60425,Petrol,SANKRA,26.357,77.787,108.12
60426,Diesel,SANKRA,26.357,77.787,93.49
60427,Petrol,PILIGHATA,24.653,77.507,108.54
60428,Diesel,PILIGHATA,24.653,77.507,93.84
60429,Petrol,CHOBARA DHEERA,23.097,76.334,108.31
60430,Diesel,CHOBARA DHEERA,23.097,76.334,93.68
60431,Petrol,BHOPAL,23.302,77.406,107.96
60432,Diesel,BHOPAL,23.302,77.406,93.33
60433,Petrol,HAJRATPUR,22.597,75.162,108.89
60434,Diesel,HAJRATPUR,22.597,75.162,94.2
60435,Petrol,SAMGIMANA,23.658,76.209,108.88
60436,Diesel,SAMGIMANA,23.658,76.209,94.2
60437,Petrol,PIPLIYA,22.131,74.863,109.77
60438,Diesel,PIPLIYA,22.131,74.863,95
60439,Petrol,KALMODA,23.256,75.035,107.89
60440,Diesel,KALMODA,23.256,75.035,93.28
60441,Petrol,PITGARA,22.993,75.255,108.24
60442,Diesel,PITGARA,22.993,75.255,93.6
60443,Petrol,BADNAGAR,22.975,75.402,108.4
60444,Diesel,BADNAGAR,22.975,75.402,93.75
60445,Petrol,PAWADIYA,23.154,76.611,108.72
60446,Diesel,PAWADIYA,23.154,76.611,94.06
60447,Petrol,DEHRI,22.292,74.901,109.56
60448,Diesel,DEHRI,22.292,74.901,94.81
60449,Petrol,SHAHDOL,23.307,81.379,110.37
60450,Diesel,SHAHDOL,23.307,81.379,95.57
60451,Petrol,MAKANPURA,23.708,75.382,108.37
60452,Diesel,MAKANPURA,23.708,75.382,93.72
60453,Petrol,BAGAKHEDA,23.686,75.119,108.07
60454,Diesel,BAGAKHEDA,23.686,75.119,93.44
60455,Petrol,KAKARWAYA,25.377,77.622,109.38
60456,Diesel,KAKARWAYA,25.377,77.622,94.63
60457,Petrol,KHERI,22.964,77.045,107.85
60458,Diesel,KHERI,22.964,77.045,93.23
60459,Petrol,SHAHPUR KODIA,23.201,77.034,107.72
60460,Diesel,SHAHPUR KODIA,23.201,77.034,93.11
60461,Petrol,SEMALGOGA,23.567,77.022,107.98
60462,Diesel,SEMALGOGA,23.567,77.022,93.35
60463,Petrol,KADIYAKHICH,23.741,76.669,108.79
60464,Diesel,KADIYAKHICH,23.741,76.669,94.09
60465,Petrol,BEDAKHEDI,23.061,76.802,108.16
60466,Diesel,BEDAKHEDI,23.061,76.802,93.52
60467,Petrol,CHHINDWARA,21.89,79.008,109.79
60468,Diesel,CHHINDWARA,21.89,79.008,95.04
60469,Petrol,BARAKHEDA,23.625,75.041,108.07
60470,Diesel,BARAKHEDA,23.625,75.041,93.45
60471,Petrol,DAMOH,23.684,79.672,108.53
60472,Diesel,DAMOH,23.684,79.672,93.88
60473,Petrol,ROHANA,22.673,77.692,107.77
60474,Diesel,ROHANA,22.673,77.692,93.17
60475,Petrol,SAGAR,24.159,78.596,108.08
60476,Diesel,SAGAR,24.159,78.596,93.43
60477,Petrol,SATNA,24.662,81.001,110.2
60478,Diesel,SATNA,24.662,81.001,95.4
60479,Petrol,SATNA,24.734,80.774,110.17
60480,Diesel,SATNA,24.734,80.774,95.38
60481,Petrol,SATNA,24.557,80.918,110.17
60482,Diesel,SATNA,24.557,80.918,95.38
60483,Petrol,AMODA,24.585,77.581,108.51
60484,Diesel,AMODA,24.585,77.581,93.83
60485,Petrol,REWA,24.735,81.547,110.84
60486,Diesel,REWA,24.735,81.547,96
60487,Petrol,DIGHAWAN,23.071,78.672,109.63
60488,Diesel,DIGHAWAN,23.071,78.672,94.86
60489,Petrol,NANAKHEDI,24.664,77.328,108.9
